ST_CASE,VE_TOTAL,PEDS,PERSONS,COUNTY,MONTH,DAY_WEEK,YEAR,HOUR,ROAD_FNC,ROUTE,LATITUDE,LONGITUD,HARM_EV,MAN_COLL,RELJCT2,TYP_INT,REL_ROAD,WRK_ZONE,LGT_COND,WEATHER,SCH_BUS,FATALS,DRUNK_DR,AGE,SEX_1,SEX_2,SEX_8,SEX_9,REST_MIS,DRUGS,BT_Sedan,BT_Pickup,BT_SUV_Van,BT_Motorcyle,BT_Truck,BT_Bus,BT_Unknown_Other,BT_Motorcycle,OOS_REG,TRAV_SP,DR_DRINK,PREV_ACC,PREV_DWI,PREV_SPD,SPEED_REL,VSPD_LIM,ACC_TYPE_A,ACC_TYPE_B,ACC_TYPE_C,ACC_TYPE_D,ACC_TYPE_E,ACC_TYPE_F,ACC_TYPE_G,ACC_TYPE_H,ACC_TYPE_I,ACC_TYPE_J,ACC_TYPE_K,ACC_TYPE_L,ACC_TYPE_M,MDRDSTRD,MVIOLATN
410158,1,0,2,49,7,1,2011,17,1,1,45.83871667,-119.69465556,1,0,1,1,3,1,1,1,0,1,0,44,1,1,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410159,1,0,1,67,7,1,2011,14,3,3,45.36211667,-122.95583333,42,0,1,1,4,0,1,1,0,1,0,62,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,999,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410161,1,0,1,41,7,6,2011,99,6,4,44.48588889,-123.82543333,35,0,1,1,4,0,1,1,0,1,0,40,1,0,0,0,0,9,0,0,0,0,1,0,0,0.0,0,999,0,1,0,0,1,99,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410162,2,0,2,71,6,3,2011,17,2,3,45.11258056,-123.32162222,12,2,1,1,1,0,1,10,0,1,0,34,2,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0,999,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,99,0
410163,1,0,1,71,7,5,2011,21,5,4,45.28492222,-123.14127222,34,0,1,1,4,0,2,1,0,1,1,40,1,0,0,0,0,9,0,0,0,0,0,0,0,1.0,0,999,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410164,1,1,1,67,8,2,2011,12,16,6,45.52391944,-122.98795833,8,0,2,2,1,0,1,1,0,1,0,56,1,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,46
410165,1,1,1,5,8,3,2011,14,3,3,45.14430833,-122.76173056,8,0,1,1,1,0,1,1,0,1,0,48,0,2,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410166,2,0,2,39,8,4,2011,19,3,3,44.20736944,-123.20393333,12,6,2,3,1,0,1,1,0,1,0,36,1,1,0,0,0,9,1,0,0,0,1,0,0,0.0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,99,0
410167,1,2,1,67,8,4,2011,20,3,4,45.58856944,-122.94736944,9,0,1,1,1,0,5,1,0,1,0,27,2,1,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410168,1,1,1,17,8,5,2011,0,13,2,44.24313333,-121.19246944,8,0,1,1,1,0,2,1,0,1,0,39,2,0,0,0,0,9,0,0,0,0,1,0,0,0.0,1,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410169,1,1,1,57,8,5,2011,11,2,2,45.57062778,-123.94267778,9,0,1,1,1,0,1,1,0,1,0,73,2,0,0,0,0,9,0,0,0,0,1,0,0,0.0,1,999,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410170,1,0,1,5,7,2,2011,21,15,6,45.45178333,-122.466775,34,0,2,3,4,0,5,1,0,1,0,16,1,0,0,0,0,9,0,0,0,0,0,0,0,1.0,0,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410171,1,1,1,5,7,7,2011,1,15,4,45.42387222,-122.54648611,9,0,1,1,1,0,3,1,0,1,0,23,2,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,1
410172,1,0,5,67,8,7,2011,2,13,3,45.5081,-122.778475,25,0,1,1,3,0,3,1,0,1,1,23,2,3,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,1
410173,1,0,1,11,8,4,2011,18,2,3,43.03215278,-124.11226389,1,0,1,1,1,0,1,1,0,1,0,39,1,0,0,0,0,9,0,0,0,0,1,0,0,0.0,1,999,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0
410174,1,0,4,35,8,5,2011,17,2,3,42.38915278,-121.37394722,35,0,1,1,4,0,1,1,0,1,0,31,3,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,72
410175,1,2,1,51,8,6,2011,1,15,6,45.50457778,-122.57425556,9,0,2,3,1,0,3,1,0,1,1,21,3,0,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,7
410176,2,0,4,33,8,6,2011,14,2,2,42.29508889,-123.61233611,12,2,1,1,1,0,1,1,0,1,1,57,4,0,0,0,0,9,1,0,1,0,0,0,0,0.0,0,999,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,99,0
410177,2,0,3,51,7,6,2011,15,15,6,45.46797222,-122.43598889,12,6,1,1,1,0,1,98,0,1,1,49,3,0,0,0,1,9,0,0,0,0,1,0,0,1.0,0,999,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,99,0
410178,1,1,1,67,8,7,2011,13,14,6,45.51745833,-122.94976389,8,0,1,1,1,0,1,1,0,1,0,62,0,2,0,0,0,0,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0
410180,1,0,1,3,8,3,2011,19,13,3,44.57558056,-123.256875,1,0,1,1,5,0,5,1,0,1,1,35,1,0,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410181,1,0,2,11,8,4,2011,21,6,4,43.45148889,-124.25708889,42,0,1,1,4,0,2,1,0,2,0,17,1,1,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410182,1,1,1,31,8,5,2011,7,13,2,44.63353611,-121.12958333,8,0,2,3,1,0,1,1,0,1,0,35,2,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,49
410183,2,0,3,11,8,6,2011,1,2,2,43.50403611,-124.21808611,12,2,1,1,1,0,2,1,0,1,0,30,3,0,0,0,0,9,0,1,0,0,1,0,0,0.0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,99,0
410184,1,1,2,5,8,6,2011,23,13,3,45.38946667,-122.61155556,8,0,1,1,1,0,3,1,0,1,0,50,1,2,0,0,0,9,0,1,0,0,0,0,0,0.0,1,999,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410185,2,0,4,29,8,1,2011,15,1,1,42.40970278,-123.14401111,12,7,1,1,1,0,1,1,0,2,0,67,2,2,0,0,0,9,1,1,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,99,0
410186,1,0,1,29,8,7,2011,22,1,1,42.05055833,-122.60706389,1,0,1,1,3,0,2,1,0,1,0,61,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,1,999,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410187,2,0,6,11,8,2,2011,13,4,4,43.10380556,-124.24581667,12,2,1,1,1,0,1,10,0,2,1,20,3,3,0,0,0,9,1,1,0,0,0,0,0,0.0,1,999,1,0,0,1,1,99,0,0,0,0,0,0,2,0,0,0,0,0,0,99,0
410188,1,0,2,47,8,3,2011,8,2,3,44.75971389,-122.31736944,1,0,1,1,4,0,1,1,0,1,0,67,1,1,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410189,1,1,2,33,8,3,2011,20,6,4,42.69802778,-123.38331389,9,0,1,1,1,8,2,1,0,1,1,32,3,0,0,0,0,9,0,0,0,0,0,0,1,0.0,99,999,1,0,0,0,0,99,0,0,1,0,0,0,0,0,0,0,0,0,0,99,11
410190,1,0,2,65,8,6,2011,2,2,2,44.89667778,-120.93625556,1,0,1,1,4,0,2,1,0,1,1,22,1,1,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410191,1,0,2,65,5,6,2011,14,2,2,45.108125,-121.56036111,42,0,1,1,4,0,1,1,0,1,0,33,1,1,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410192,2,0,2,51,6,6,2011,12,1,1,45.53838333,-122.32023333,1,0,1,1,1,0,1,1,0,1,0,46,2,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
410193,1,0,3,9,6,7,2011,18,6,4,45.73523056,-122.85471389,5,0,1,1,1,0,1,1,0,1,1,27,2,1,0,0,0,9,0,1,0,0,0,0,0,0.0,99,999,1,0,0,0,0,99,1,0,0,0,0,0,0,0,0,0,0,0,0,99,11
410194,2,0,3,49,6,2,2011,17,2,2,45.89526389,-119.49457778,12,2,2,3,1,0,1,1,0,1,0,59,2,1,0,0,0,9,0,0,1,0,0,0,0,1.0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,99,0
410195,1,0,2,11,8,5,2011,19,4,4,43.34750556,-124.28221667,1,0,1,1,5,0,1,1,0,1,1,33,1,1,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,1,0,0,0,1,99,0,1,0,0,0,0,0,0,0,0,0,0,0,99,1
410196,1,0,2,15,8,3,2011,11,2,2,42.77670833,-124.49600556,24,0,1,1,4,0,1,1,0,1,0,61,1,1,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
410197,1,1,1,39,8,2,2011,19,13,6,44.10210833,-123.13078056,9,0,1,1,1,0,1,1,0,1,0,46,1,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,999,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410198,2,0,2,51,8,2,2011,19,15,6,45.564675,-122.51621111,12,2,1,1,1,0,5,1,0,1,1,49,2,0,0,0,0,9,1,0,0,0,0,0,0,1.0,1,999,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,99,0
410199,2,0,4,39,8,3,2011,13,4,4,43.74001944,-123.05856667,12,6,1,1,1,0,1,1,0,2,0,27,4,0,0,0,0,9,1,0,0,0,1,0,0,0.0,0,999,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,99,0
410200,1,0,1,61,8,3,2011,17,6,4,45.45309444,-117.92604722,1,0,8,1,4,0,1,1,0,1,0,81,1,0,0,0,0,9,0,0,0,0,1,0,0,0.0,1,999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410201,1,0,1,43,9,6,2011,17,6,4,44.65471389,-123.04506389,30,0,1,1,4,0,1,1,0,1,1,48,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410202,1,0,1,55,9,2,2011,99,4,3,45.25551667,-121.00238333,24,0,1,1,4,0,9,1,0,1,1,53,1,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410203,2,0,3,47,6,2,2011,10,3,4,44.87417222,-123.14395,12,2,1,1,1,0,1,1,0,1,0,35,1,2,0,0,0,9,0,0,2,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,99,0
410204,1,0,3,9,7,1,2011,3,4,4,45.87873611,-123.20179167,42,0,1,1,4,0,2,1,0,1,1,29,3,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,1,0,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410205,1,1,2,17,7,2,2011,18,13,6,44.03706667,-121.26842778,9,0,1,1,2,0,1,1,0,1,0,24,2,1,0,0,0,9,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
410206,1,0,3,59,8,1,2011,2,3,2,45.92970833,-119.09831389,1,0,1,1,4,0,2,1,0,1,1,27,3,0,0,0,0,9,1,0,0,0,0,0,0,0.0,1,999,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,1
410207,3,0,5,5,9,6,2011,18,3,4,45.37443889,-122.47475556,12,6,1,1,1,0,1,1,0,2,0,38,3,2,0,0,0,9,1,0,1,0,0,0,0,1.0,0,999,0,0,0,2,1,99,0,0,0,0,0,0,0,0,2,0,0,0,1,99,0
410208,2,0,3,51,9,4,2011,9,13,2,45.58505833,-122.77025833,12,2,1,1,1,0,1,1,0,1,0,60,3,0,0,0,0,9,1,0,0,0,1,0,0,0.0,1,999,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,99,0
410209,3,0,7,43,9,7,2011,21,1,1,44.46318889,-123.06172222,12,6,1,1,1,0,2,1,0,1,1,34,5,2,0,0,0,9,1,1,1,0,0,0,0,0.0,0,999,1,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,99,0
410210,1,0,1,71,7,7,2011,19,16,6,45.30473889,-122.98024444,1,0,1,1,1,0,1,1,0,1,1,49,1,0,0,0,0,9,0,0,0,0,0,0,1,0.0,1,999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0
410211,1,0,1,5,8,2,2011,13,14,6,45.44308333,-122.53129722,42,0,1,1,4,0,1,1,0,1,0,73,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,9,99,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410212,1,0,1,47,9,2,2011,18,3,3,45.21621111,-122.77708889,42,0,1,1,4,1,1,1,0,1,1,50,0,1,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,1,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410213,1,0,2,59,9,3,2011,3,2,3,45.70844722,-118.67176667,1,0,1,1,4,0,2,1,0,1,1,23,2,0,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,99
410214,1,0,1,29,9,3,2011,9,6,4,42.5335,-122.8564,42,0,1,1,4,0,1,1,0,1,1,44,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,999,1,0,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410215,1,0,1,39,9,4,2011,21,4,4,44.06746111,-122.95483889,42,0,1,1,4,0,2,1,0,1,1,24,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410216,2,0,7,57,9,7,2011,15,2,2,45.68951111,-123.91132778,12,6,1,1,1,0,1,2,0,2,0,33,4,3,0,0,0,9,0,1,1,0,0,0,0,0.0,1,999,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,99,0
410217,1,0,3,33,9,4,2011,5,3,3,42.35169722,-123.33205,30,0,1,1,4,0,2,1,0,1,0,46,3,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410218,1,1,2,39,9,4,2011,18,4,4,43.79429722,-122.98943889,9,0,2,3,1,0,1,1,0,1,0,41,2,1,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410219,1,0,2,43,9,7,2011,2,16,6,44.41145556,-122.66822778,24,0,1,1,4,0,2,1,0,1,1,40,1,1,0,0,0,9,0,0,0,0,0,0,0,1.0,0,999,1,0,0,0,9,99,1,0,0,0,0,0,0,0,0,0,0,0,0,99,11
410220,1,0,1,5,9,2,2011,22,14,6,45.363725,-122.58506667,30,0,1,1,4,0,2,2,0,1,1,25,0,1,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,1,0,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410221,1,0,1,33,9,3,2011,15,4,4,42.56527222,-123.37655,42,0,1,1,4,0,1,1,0,1,0,69,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410222,1,0,2,57,9,4,2011,16,2,3,45.05224722,-123.7769,42,0,1,1,4,0,1,1,0,1,1,25,1,1,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410223,1,0,2,13,9,6,2011,6,3,4,44.20871389,-121.06549722,38,0,1,1,5,0,2,1,0,1,0,66,0,2,0,0,0,0,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410224,2,0,5,31,10,7,2011,19,2,2,44.70805556,-121.16719722,12,6,2,2,1,0,2,10,0,1,1,28,5,0,0,0,0,9,0,1,0,0,1,0,0,0.0,1,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,99,0
410225,1,0,1,59,10,1,2011,0,2,3,45.77535556,-118.54914167,1,0,1,1,4,0,2,1,0,1,0,61,1,0,0,0,0,9,0,0,0,0,0,0,0,1.0,0,999,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410226,1,0,1,51,10,1,2011,4,13,3,45.47234722,-122.67969444,38,0,1,1,5,0,3,10,0,1,1,25,0,1,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410227,1,0,1,7,10,2,2011,14,2,2,45.80987778,-123.481775,1,0,1,1,4,0,1,10,0,1,0,18,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,1,999,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410228,1,1,1,51,10,3,2011,6,14,6,45.57591667,-122.57769722,8,0,2,2,1,0,3,10,0,1,0,37,1,1,0,0,0,9,0,0,0,0,1,0,0,0.0,1,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,7
410229,2,0,5,51,10,5,2011,21,13,2,45.56919722,-122.61338889,12,6,8,1,1,0,3,10,0,1,0,33,2,3,0,0,0,9,1,0,1,0,0,0,0,0.0,0,999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,99,0
410230,1,1,1,51,10,6,2011,9,13,3,45.47039722,-122.57906389,9,0,1,1,1,0,1,98,0,1,0,54,2,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410231,2,0,3,33,10,7,2011,14,5,4,42.0665,-123.62358889,12,2,1,1,1,0,1,1,0,1,1,61,2,1,0,0,0,9,0,1,0,0,0,0,0,1.0,0,999,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,99,0
410232,1,0,1,3,10,1,2011,8,3,3,44.57194444,-123.25823056,30,0,1,1,4,8,1,98,0,1,0,21,1,0,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410233,1,1,1,29,10,2,2011,13,3,3,42.42328333,-122.85165833,8,0,2,2,1,0,1,1,0,1,0,46,2,0,0,0,0,9,0,0,0,0,1,0,0,0.0,1,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
410234,5,0,1,51,10,2,2011,1,15,6,45.49568056,-122.54798611,14,0,1,1,5,0,3,98,0,1,1,34,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410235,1,0,1,51,10,6,2011,1,13,6,45.57346667,-122.62971944,21,0,1,1,4,0,3,10,0,1,1,32,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,0,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410236,2,0,2,59,10,6,2011,14,1,1,45.58361944,-118.60898611,12,1,1,1,1,8,1,98,0,1,0,41,2,0,0,0,0,9,0,1,0,0,1,0,0,0.0,1,999,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,99,0
410237,1,0,11,65,8,6,2011,13,6,8,44.82566389,-121.63255,1,0,1,1,4,0,1,98,0,1,0,11,6,5,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,0,0,0,9,99,0,1,0,0,0,0,0,0,0,0,0,0,0,99,99
410238,1,1,1,11,8,1,2011,21,13,2,43.39089722,-124.22023333,8,0,1,1,1,0,3,1,0,1,0,33,1,1,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,0,0,0,0,9,99,0,0,1,0,0,0,0,0,0,0,0,0,0,99,7
